date,comment,sentiment
23/01/2021,ialfordmbwambo rollandcruz5 maana ww c unajua fresh uzuri idea yako ukipata mtandao ujue mingine itabd ikutafute maana mitandao inatabia kuigana huduma mfano ilipoanza m pesa zikaja telecom3 money telecom1 pesa etc kwahyo unaweza ukaona nafas ilivyo mcng,Neutral
23/01/2021,telecom2 huduma songesha mbona mmenipa kiwango kidgo,Negative
24/01/2021,kennedymmari ttcl waje wenyewe niongee nao maana naona customer servise wananipa majibu rahisi mno,Negative
24/01/2021,telecom5 wizi,Negative
24/01/2021,0766stevewilly pole namba yako ulijiunga huduma onfon salio maongezi ulilipia huduma tsh100 siku utahitaji kujitoa kuendelea huduma gk,Neutral
25/01/2021,telecom3 team leader wangu hapatikani wiki nne nasajili laini majibu hayarudi nimeambiwa niwasiliane leader wangu,Negative
25/01/2021,telecom1 narudia haiwezekani niwalipe kifurushi mwezi mzima kupiga mitandao yote kiishe siku,Negative
25/01/2021,nnauye nape vifurushi vimekuwa kaa moto watumiaji mtandao,Negative
26/01/2021,drcyrilo kaka wakichelewa wenyewe wanauwa uchumi wamiliki mitandao yaani telecom1 telecom3 telecom4 telecom4 wengineo kwani watakuwa wanapata hasara pili mawakala wengi watalazimika kufunga biashara zao mwisho serikali yenyewe itapoteza fedha nyingi,Negative
26/01/2021,telecom3 oscar oscar jr sawa maana nilikua nampango kuhama telecom3 tatizo ninapenda mtandao telecom3 yani tangu enzi celtel ikaja zain telecom3 nipo ningejisikia vibaya kuama,Negative
26/01/2021,tricaabou telecom1 izy itsme wanatunyooasha aise mie wakujiunga bando buku kweli,Negative
27/01/2021,hizi laini ttcl tabu wasiokuwa smartphone hv asilimia ngap wanatumia simu kawaida,Negative
27/01/2021,watanzajia kuna sababu kuacha mtandao telecom4 kwani wamekua wezi ccm mb zao zinaenda haraka maji mlimani,Negative
27/01/2021,huzuni shirika hili kitanzania kupoteza malengo uaminifu watanzania hakuna anayejali kuhusu mtanzania kupata mawasiliano kiganjani kwake vifurushi hovyo product adimu sokoni soko vocha limekufa sio rafiki walanguzi resteasyjpm theendofmobilecom tovuti x2orx4rnqr,Negative
28/01/2021,kmcfc3 hmna akil jana ilikuws pira telecom1pesa leo pira nn m pesa amaaa kaz kukondoa macho team wezanu zenu mnafumuliwa wagosi pingen hao,Negative
28/01/2021,nilivyokuwa form form likizo nilikesha vifurushi usiku telecom4 telecom3 telecom5 tsh siku nilikuwa nadownload skills mbalimbali ambazo nadhani naweza nikazimudu ujuzi kwanza ulilkuwa blogging inaendelea,Negative
28/01/2021,ttcl bajabiri ttcl ipo mliiua mnaifufua mlikuwa miundombinu yote mnalia lia its fanyeni kazi sio mnambwelamnwela,Negative
29/01/2021,telecom2 mbona mnapandisha gharama vifurushi kukicha,Negative
29/01/2021,telecom2 niwaambie ukweli saiz mtandao wenu mbovu mno huduma zenu kijambazi hampo fea kbsa,Negative
29/01/2021,chevi masta telecom1 ngoja tumpigiye anayesema uncle umepata saizi yako telecom1,Neutral
30/01/2021,xpin4 mwacha5 jovinkahangwa telecom2 telecom1 telecom5tz daah bro mbna kwangu inagoma navyojua halo telecom3 hazinaga 4g,Negative
30/01/2021,telecom2 kuondoa vifurushi vinavyofanana kupunguza ukubwa vifurushi kuweka vifurushi bei ghali yan napata gb no sekunde no sms nipate gb sekunde inanipasa niunge maisha haya y sa hz uwek bundle l naanglia telecom3 gb plus 200sc,Negative
30/01/2021,odadadaniel telecom3 cmwalugaja jmakamba telecom2 telecom1 tba forbankers teennick telecom3 lkn mtandao internet unazingua kagera karagwe,Negative
31/01/2021,telecom1 telecom1 mnaposhusha vifurushi postpaid kimyakimya tofauti mkataba mnatukosea mnataka tuwakimbie,Negative
31/01/2021,nnauye nape mbona mnapenda kutukologa akili zetu wazee izo bei vifurushi sielewi ama imekaaje nimepiga mtandao wangu husika majibu izo bei tofauti kabisa kina ama elimu darasa 7b shida,Negative
31/01/2021,nyllyn93 fumogm daaah pole tumia telecom1 wamefunga 4g,Negative
01/02/2021,lucasbrowntz unamjibu marejesho songesha nipige tafu,Neutral
01/02/2021,poultupa habari poultupa kuweza kupata mtandao telecom1 internet wenye kasi kulingana eneo husika utaenda setting chagua mobile data utachagua mobile network utaona 2g 3g 4g services kuweka auto,Neutral
01/02/2021,mwisho punguza matumizi yasio lazima hili ulinde mtaji wako mtafute mtoa huduma mpesa telecom1pesa n k mpe mtaji wako akutunzie commission mtagawana,Neutral
02/02/2021,manladen fahamu bado utaweza kupata vifurushi intaneti vyenye ujazo elfu utaweza kupata gb elfu utaweza kupata gb unaweza kufungua link yetu tovuti uti4iwa0xe kuweza kufahamu vifurushi vinavyopatikana menyu zetu,Neutral
02/02/2021,telecom3 kifurushi tozo kipo,Neutral
02/02/2021,telecom2 naomba connection nina eneo lipo vizuri kuweka mnara mawasiliano eneo lipo masaki kisalawe eneo ilo mtandao telecom4 hakuna kuna telecom3 telecom1 kwahiyo nina eneo lipo zuri kuweka mnara nawasilisha namba zangu 0754320606,Neutral
03/02/2021,telecom3 mnatoa dk nyingi mb shida yenu mtandao mbovu naisi utakua mwisho,Negative
03/02/2021,ngo_1 naona hamtumii mtandao telecom1 telecom4,Neutral
04/02/2021,telecom3 jana mmezngua mtandao hovyo alafu haifanyi kazi tovuti nmexhmlbaz,Negative
04/02/2021,telecom2 kwnn mmepunguza vifurushi,Negative
04/02/2021,joyblithe ndio inayo telecom4 vp unataka unitumie hela,Negative
05/02/2021,telecom1 kuanzia leo rasmi familia tumeachana matumizi mtandao telecom1 nitaushauri ukoo mzima marafiki kutoendelea kutumia huduma zenu kuvunja line zenu kabisa mmekua haram kwetu raia,Negative
05/02/2021,hancymachemba sawa mkuu sisi mbali tunapokea telecom1pesa,Neutral
05/02/2021,telecom2 imma5891 dm issue slow internet sio individual almost mtumiaji telecom4 tuambieni tatizo or we quite using ur fucken mtandao,Negative
06/02/2021,starmie741 wanasema unamkopp songesha watakata,Neutral
06/02/2021,eddoboy5 eddo unaweza tumia twitter instagram unapokuwa kitochi 4g smart telecom1,Neutral
06/02/2021,telecom1 nitakaribia soon maana nimevikubali vifurushi vyenu kuna napigiw mtu telecom1 kwny no yng y telecom2 tunaongea hd namuuliza umeweka bando shingap anakwambia buku mbili unashangaa upande pili ukiweka buku mbili jero dk nyng,Negative
07/02/2021,telecom1 telecom1 network yenu moshi town ipo slow mjue 4g ipo slow,Negative
07/02/2021,telecom1 nina lipa namba pesa zikiingia sizioni telecom1pesa natakiwa nifanyeje kuzitoa,Neutral
07/02/2021,nilichokiamua kurudi nilikokuwa telecom5 maana ninyi telecom1 mnayumba vocha ninunue shida nipate nimewahama nimerudi home zamani nimeleta shida zangu wala hajazifanyia kazi mtandao zamani huduma mbovu,Negative
08/02/2021,marshaldeeds sisi wenye madeni mpawa songesha,Neutral
08/02/2021,miezi kadhaa nyuma kifurushi wiki telecom1 unapata gb now unapata gb gharama ile ile halafu wamepandisha kimya kimya,Negative
08/02/2021,telecom1 wanipa dk10 akati nilijiunga kifurushi mitandao yote nataka kifurushi changu jana kirudishwe naenda telecom5,Negative
09/02/2021,babhud zubbysakuru telecom1 hebu niache kwanza skukuu hatuna bando kutakiwa marafiki salam kheir,Negative
09/02/2021,nmelazimika kutia bando 2k telecom3 telecom2 nadhani bando tulizonazo wata extende exp date tovuti 7ic0yxfx6n,Neutral
09/02/2021,divathebawse telecom4 ndio mtandao ulio kasi lakin ndio changamoto mafifurushi ghali,Negative
10/02/2021,weka utaratibu mzee niingiee telecom4 kitengo malengo week sawa at least iwe per day tovuti j5mwmunxc2,Neutral
10/02/2021,ahmed88167230 habari tunapenda kufahamu ulikuwa unajiunga kifurushi saizi yako kawaida shilingi ngapi,Neutral
10/02/2021,ndembo255 crdbbankplc telecom3 unga bando mwaka,Neutral
11/02/2021,mnaenda wakala kuweka buku telecom4 amna tofauti wavuta bangi tutaelewana baadae,Negative
11/02/2021,telecom5tz sitohakiki mpaka mpunguze gharama vifurushi vyenu,Negative
11/02/2021,telecom1 tunahitaji telecom1pesa mnatukwamisha,Negative
12/02/2021,jamiiforums telecom5 wametoa kifurushi buku telecom4 watakula jeur,Negative
12/02/2021,telecom2 naomben mnisamehe deni songesha,Neutral
12/02/2021,unadaiwa nipige tafu halafu ukajifanya huweki vocha unataka kukwepa deni kuweka m pesa then ujiunge kifurushi now telecom4 hawaruhusu ujinga ukitaka kujiunga unakatwa kwanza lile deni nipige tafu kabla hawajakupa kile kifurushi ulichotaka kujiunga,Neutral
13/02/2021,telecom3 pumbavu vifurushi mnashusha siku,Negative
13/02/2021,telecom3 generalmzimu budah nlishakwambia njoo ttcl 4g ka ile man u,Positive
13/02/2021,telecom1 walikuja sela mtandao wanafunz siku hiz mmmh,Negative
14/02/2021,telecom1 iamfeisalsalum manulaaishi halafu telecom1 muache ujinga haiwezekan mi naunga bando kupitia telecom1 pesa halaf mnakomea kunitumia sms malipo kukamilika lakin mnashindwa kutuma package niliyonunua halaf nikipiga customer care mnanikatia simu huduma mbovu kwelkwel yan,Negative
14/02/2021,telecom3 naslypied1919 debbie50447173 vifurushi vilikua sio bei rahisi ilikua bei kawaida angalau mtu akijibana ana afford mmebadilisha i gues juzi mmepunguza idadi mbs karibia kifurushi mpaka kile ambacho kilikua ghali nilikua najitahidi najiunga nacho mmepandisha 0782493228,Negative
14/02/2021,waizeresya nnauye nape mtandao gani unatumia nataka nikupe gb 3,Neutral
15/02/2021,telecom1 rekebisheni mtandao wenu vifurushi vyenu sio namba dm do huduma zipo huko dm acheni dharau ss kampuni simu nyingi mkizingua tutahama,Negative
15/02/2021,benedictormkam1 tufahamishe unapata tatizo gani kumaliza kifurushi laini yako,Neutral
15/02/2021,ankal sam 4g bongo wanayo telecom1 telecom4 ttcl telecom3 telecom5 telecom3 3g,Neutral
16/02/2021,ibrotherman habari tunapenda kukufahamisha telecom3 telecom1 umekuwa mtandao huduma ezypesa zimekuwa telecom1pesa,Neutral
16/02/2021,telecom3 eliasayahaya1 mbona hatujawai kulalamika kuhusu kuchanganywa vifurushi vilivyokuwepo,Negative
16/02/2021,millardayo itakuwa anapesa nayeye mtu akikosea akinitumia efu telecom1pesa naitoa fasta nazima simu,Negative
17/02/2021,telecom1 tgopesa mna leo nimenunua luku mkakata hela kutuma muamala vocha luku maana shughuli zangu zimesimama,Negative
17/02/2021,cjmhina telecom3 wameshindwa kutia chachu maneno kbsa wajinga ukinunua kifurushi week gb2 kinaenda fresh hzi daily bundle gb2 haitoboi hours kmmk,Negative
17/02/2021,idreamfoto nakutumia ukanunue telecom1pesa or mpesa,Neutral
18/02/2021,rahmamwita mkomwasylvia tuwekeeni no account bank mpesa telecom1pesa telecom3money asante naomba kuwasilisha,Neutral
18/02/2021,mi najuta kusajili laini telecom3 wana mtandao kipuuuzi sijapata ona i miss you telecom5 tovuti omvkkljm4q,Negative
18/02/2021,telecom2 deopmbuya telecom1 telecom2 telecom1 wahuni mi nshakimbilia telecom5tz mwaka telecom5 wanatuweka mjini telecom4 ofa unapewa gb week alafu gb mwezi,Negative
19/02/2021,telecom3 hancymachemba nnauye nape mnavyokuwa mnatutumia massage mbalimbali mnashindwaje kutuma kupanda vifurushi,Negative
19/02/2021,telecom1 vifurushi vyenu data vinaisha upepo yaani hamuwezekani,Negative
19/02/2021,maua mg vifurushi vyake havitumiki telecom4 vinabana simu yako vizur swala zima kuingia internent watumiaji mtandao wako wachache kufanya kasi mtandao kukua haraka offer zao nzuri ukipiga simu kileleni mwa mlima chapuuu,Neutral
20/02/2021,telecom1 niko nachingwea lindi imei namba laini 3g tangu nilipo sajili,Neutral
20/02/2021,telecom2 bayonaacc vifurushi mmboreshe,Negative
20/02/2021,telecom3 wizi usio kubarika mnanitumia sms bando langu limekwisha ikiwa bado mb mnachofanya internet inakuwa haifanyi kazi kabisa kwanini mnafanya hivii acheni mpka pale mtu atakapoona kweli bundle limeisha sivyo upuuzi haufai tovuti sj6lkrwsci,Negative
21/02/2021,thope5 suluhusamia telecom1 telecom2 telecom5tz telecom3 telecom3 wanazingua,Negative
21/02/2021,upakome kibondo hahaa taja kwingine kigoma uiache bajabiri dadangu leo mtandao telecom1 unavyoninyanyasa utadhan nipo kibondo,Negative
21/02/2021,kuna mtandao wananidai staki kuwataja sijasajiri alama vidore sijui tutaishiana wanaendelea kunitumia maangalizo,Neutral
22/02/2021,telecom2 mkopo songesha utaratibu ukoje,Neutral
22/02/2021,telecom5tz mambwa takataka kutupa feri mnajiona mmemaliza maisha ndomaana mnatupandishia gharama vifurushi mnavyojisikia sio haina noma nawaambia mtakufa vibaya mbwa nyieee laini yenu fungeni sioni maana yakee pimbi nyiee,Negative
22/02/2021,nnauye nape swali kwann wabadili vifurushi sababu kubadili nn haswa,Negative
23/02/2021,mtandao telecom5 unashida gani maana internet imekuwa slow mpaka kero,Negative
23/02/2021,kwanini uzime data pata mb kujiunga vifurushi intaneti telecom3 ukifurahia kuperuzi spidi kali intaneti telecom3 supa 4g hamiatelecom3supa4g tovuti hbtueued1y,Neutral
23/02/2021,saizi yako bado iko telecom1 pekee furahia vifurushi saizi yako vilivyo dakika mb s gb s kibao telecom1 piga chagua saizi yako tembelea muuzaji telecom1 rusha tovuti xrewivngn7,Neutral
24/02/2021,ndiyo maana mteja akatwa hana namna mbamfanya kulimbikiza deni m power ambalo analipa mwenyewe linalimbikizwa kwasabu nimekopa saa am account m pesa inapokea pesa saa tayari telecom4 songesha wameshakata pesa riba ile ileee uonevu,Negative
24/02/2021,telecom3 namba yenu huduma wateja ipi ninayojua mim ukipiga haitoi muongozo kuongea kitengo huduma wateja namanisha no mtandao nilouamini kuutumia kwanza mrefu telecom3 but now hapana huduma nawapa 0,Negative
24/02/2021,kampuni telecom4 inazidi mtandao unaoongoza ubunifu huduma teknolojia mawasiliano zenye lengo kuleta mapinduzi kidigitali mhe nape nnauye waziri mawasiliano teknolojia habari yakwanzatanzania tovuti tyfj316vvb,Positive
25/02/2021,nnauye nape telecom1 mdhibitishia mh waziri mmepunguza mb vifurushi vyenu kimya kimya sisi wananchi tunawasingizia,Negative
25/02/2021,ngo_1 hizi propaganda zakutusumbua yote haya hatutaki kuyajua tunahitaji unafuu vifurushi mnaleta siasa kutufundisha fundisha kwann mwanzon hamkuwa mnaelekeza zungumzeni watoa huduma kuna jambo halipo sawa mwisho siku rais atalalamikiwa,Negative
25/02/2021,ialland0 telecom1 unatumia simu aina gani inakama vizuri kasi 4g,Neutral
26/02/2021,broo hmarskov ofisi telecom3 nazipata wapi kwingine ukiachana pale dry,Neutral
26/02/2021,telecom1 line zote zinasoma 4g,Neutral
26/02/2021,telecom2 telecom4 acheni wizi hela simu jana niliweka vocha nijiunge kifurushi kwako nikaambiwa salio langu halitoshi kuangalia salio nikakuta haipo naomba maelezo kukatwa hela kiholela hivo,Negative
27/02/2021,chedda hamisabeid eric bernard94 simonmsenga nkololotz ttclcorporation nunulia mpesa telecom4,Neutral
27/02/2021,frainkirumba mkuruzenzi adventure ushalipa deni songesha mkuu,Neutral
27/02/2021,telecom2 andikeni kamisheni muamala anaofanya wakala telecom4mpesa mnaweka siri kazi nafanya,Neutral
28/02/2021,telecom1 visa tuna subiri bando buku jero gb dak sms wiki saizi yakoo kwanzaa,Neutral
28/02/2021,telecom1 vyot n 4g,Neutral
28/02/2021,josiahjapheth1 kigogo2014 controlquality2 brother kazi m pesa telecom3 money telecom1pesa coz hili makato kuna hatari kurudi kijijini,Negative
01/03/2021,telecom2 olekambenimeijo suluhusamia telecom4 ukweli mmetuchosha mh raisi wetu awape adhabu kifurushi siku mnabafilisha kusema tunataka kifurushi siku tatu dk100 1000mb,Negative
01/03/2021,telecom1 telecom3 telecom3tz zimekuwezesha ku tumapesabilamipaka toka mtandao mwingine tovuti veebs7aamo tovuti nc8k6umqve,Neutral
01/03/2021,nhekima telecom1 shida telecom1 ukipata changamoto huduma zao utapigwa dana dana sio wahusika yaani sawa unaomba hela bek nae anaomba father house miaka wameshindwa kusaidia huduma line telecom1pesa shipaaaa,Negative
02/03/2021,bando wiki gb2 nimenunua jana asubuh limeisha telecom4 wanaona aibu kunisanua naona vitu havifunguki mtandao ma freemaso,Negative
02/03/2021,nimeamua kukubali tuu vifurushi kupanda nimekubali sina jinsi maana mb ndiyo zinanisaidia kuingia darasani,Neutral
02/03/2021,nnauye nape fatmahshokat kumekua kuna malalamiko mengi mabadiliko bei vifurushi ukubwa capacity kubadilika taharifa yoyote nadhani ungeanza hilo sababu limekua kilio wengi vifurushi vinaminywa uchao ukimnya mamlaka husika unaacha taharuki,Negative
03/03/2021,telecom1 tatizo lilikuwa sio kupata text inayoonyesha kupokea bali akaunti telecom1pesa hakukuwa salio kiasi hicho mda nishaipata,Neutral
03/03/2021,telecom1 telecom1 nimewakosea nn nikijiunga bando data kifurush mb then nikawasha data napat msg y kwamb nimetumia y kifurushi changu nimewakosea nn,Negative
03/03/2021,jipatie telecom34gpocketwifi sh inayokuja gb kuperuzi bure mwezi mzima ukifurahia spidi kali intaneti telecom3 supa 4g tembelea maduka telecom3 telecom3 money branch yeyote iliyopo nawe kujipatia kifaa chako telecom3 cheza video wamependezwamaoni jordan brayson balongo telecom3 samahani nipo kijitonyama nawezaje kupata vibanda vyenuzaidi branch tufanye kaz naombeni maelekezo number yngu no telecom3 oktoba saa jiunge bando intaneti telecom3 ufurahie kupata mb nyingi kuperuzi kustrim kupakua chochote mtandaoni ukifurahia spidi kali intaneti telecom3supa4g piga chagua hamiatelecom3supa4g wamependezwamaoni alu muhuri telecom3 shida mbona nashindwa kupiga cm telecom3 oktoba saa anza weekend yako kutazama movie kali bure matangazo kupitia telecom3tvapp pakua telecom3tvapp tovuti telecom3tvapp onelink me bw2t 840abb5c kufurahia burudani kiganjani mwako telecom3 cheza video wamependezwamaoni teddy careen nikitaka wakala kusajili lain ninatakiwa nifanyeje telecom3 yuko samin mohammad rifat oktoba saa sogeza mkwanja benki kuja akaunti yako telecom3 money popote wowote piga kujihudumia telecom3money wamependezwamaoni amos isaya mwingwa telecom3 rafiki zangu nina shida nataka branch vibanda vyenu mlivyotengeneza branch location mbagala niko serious nasubili mnipe mwongozo,Neutral
04/03/2021,telecom3 kamandaothuman ngo_1 hakingowi tunawashukuru telecom3 kuturudishia vifurushi awali tuko hongereni,Positive
04/03/2021,telecom1 yaleta mageuzi elimu mkoani tabora yatoa msaada mfumo elimu njia mtandao shule tabora tovuti i5gy5ozokd,Positive
04/03/2021,meddyfox shukrani pongezi tunakutakia siku njema endelea kufurahia weekend yako ukiwa mtandao telecom1,Neutral
05/03/2021,telecom5tz muna customer care mbovu maswala mazima telecom4 tangea mgonjwa wangu anakosa kufanyiwa operations sababu yenu mxxxxx,Negative
05/03/2021,toka zoezi usajili sim kadi zetu nida namba laini mtandao wangu pendwa telecom1 haipatikani wanaonipigia naomba kufahamu shida haswa telecom1 nimekutana wateja kadha wenye changamoto kwangu,Negative
05/03/2021,leo nimetumiwa pesa telecom1pesa telecom4 mpaka pesa haija ingia ktk account nimefanya mawasiliano telecom1 wanasema pesa imetoka kikamilifu kuja telecom4 kuwasiliana telecom4 customer care wanasema pesa haionekani shida iko wapi,Negative
